,parent,child,tMRCA,env region,number of AA in region,number of subsitutions,substitution/AA,substitution/AA/year,number of deletions,deletion/AA,deletion/AA/year,number of insertions,insertion/AA,insertion/AA/year,number of insertions - deletions,(insertions-deletions)/AA,(insertions-deletions)/AA/year
5316,N1005,B.FR.1993.PHI146.AF041127.146,37.7417,gp120 - V1,40,5,0.125,0.003311986476496819,0,0.0,0.0,8,0.2,0.005299178362394911,8,0.2,0.005299178362394911
5317,N1005,B.FR.1993.PHI146.AF041127.146,37.7417,gp120 - V2,45,4,0.08888888888888889,0.002355190383286627,0,0.0,0.0,1,0.022222222222222223,0.0005887975958216567,1,0.022222222222222223,0.0005887975958216567
5318,N1005,B.FR.1993.PHI146.AF041127.146,37.7417,gp120 - C2,97,3,0.030927835051546393,0.0008194605715043676,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5319,N1005,B.FR.1993.PHI146.AF041127.146,37.7417,gp120 - V3,39,1,0.02564102564102564,0.0006793818413326808,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5320,N1005,B.FR.1993.PHI146.AF041127.146,37.7417,gp120 - C3,52,1,0.019230769230769232,0.0005095363809995107,0,0.0,0.0,1,0.019230769230769232,0.0005095363809995107,1,0.019230769230769232,0.0005095363809995107
5321,N1005,B.FR.1993.PHI146.AF041127.146,37.7417,gp120 - V4,37,6,0.16216216216216217,0.004296631104644523,1,0.02702702702702703,0.0007161051841074204,0,0.0,0.0,-1,-0.02702702702702703,-0.0007161051841074204
5322,N1005,B.FR.1993.PHI146.AF041127.146,37.7417,gp120 - C4,40,2,0.05,0.0013247945905987277,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5323,N1005,B.FR.1993.PHI146.AF041127.146,37.7417,gp120 - V5,11,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5324,N1005,B.FR.1993.PHI146.AF041127.146,37.7417,gp120 - C5,40,2,0.05,0.0013247945905987277,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5325,N1005,B.FR.1993.PHI146.AF041127.146,37.7417,gp41,345,26,0.07536231884057971,0.0019967918466995316,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5326,N1004,N1007,3.63631,signal peptide,33,2,0.06060606060606061,0.016666912503626095,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5327,N1004,N1007,3.63631,gp120 - C1,99,1,0.010101010101010102,0.0027778187506043495,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5328,N1004,N1007,3.63631,gp120 - V1,32,5,0.15625,0.042969383798411025,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5329,N1004,N1007,3.63631,gp120 - V2,44,1,0.022727272727272728,0.006250092188859786,2,0.045454545454545456,0.012500184377719572,0,0.0,0.0,-2,-0.045454545454545456,-0.012500184377719572
5330,N1004,N1007,3.63631,gp120 - C2,97,3,0.030927835051546393,0.008505280092056616,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5331,N1004,N1007,3.63631,gp120 - V3,39,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5332,N1004,N1007,3.63631,gp120 - C3,51,2,0.0392156862745098,0.010784472796463943,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5333,N1004,N1007,3.63631,gp120 - V4,37,1,0.02702702702702703,0.007432542062427854,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5334,N1004,N1007,3.63631,gp120 - C4,40,2,0.05,0.01375020281549153,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5335,N1004,N1007,3.63631,gp120 - V5,11,1,0.09090909090909091,0.025000368755439144,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5336,N1004,N1007,3.63631,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5337,N1004,N1007,3.63631,gp41,346,3,0.008670520231213872,0.0023844282339002647,0,0.0,0.0,1,0.002890173410404624,0.0007948094113000883,1,0.002890173410404624,0.0007948094113000883
5338,N1007,N1008,5.48345,signal peptide,33,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5339,N1007,N1008,5.48345,gp120 - C1,99,1,0.010101010101010102,0.0018420903082931551,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5340,N1007,N1008,5.48345,gp120 - V1,35,3,0.08571428571428572,0.015631452044659058,0,0.0,0.0,3,0.08571428571428572,0.015631452044659058,3,0.08571428571428572,0.015631452044659058
5341,N1007,N1008,5.48345,gp120 - V2,44,2,0.045454545454545456,0.008289406387319197,1,0.022727272727272728,0.004144703193659598,0,0.0,0.0,-1,-0.022727272727272728,-0.004144703193659598
5342,N1007,N1008,5.48345,gp120 - C2,97,1,0.010309278350515464,0.0018800715517631168,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5343,N1007,N1008,5.48345,gp120 - V3,39,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5344,N1007,N1008,5.48345,gp120 - C3,51,1,0.0196078431372549,0.003575822363157301,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5345,N1007,N1008,5.48345,gp120 - V4,37,2,0.05405405405405406,0.009857672460595802,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5346,N1007,N1008,5.48345,gp120 - C4,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5347,N1007,N1008,5.48345,gp120 - V5,11,3,0.2727272727272727,0.04973643832391518,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5348,N1007,N1008,5.48345,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5349,N1007,N1008,5.48345,gp41,346,6,0.017341040462427744,0.003162432494584202,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5350,N1008,B.GB.1997.CW002.AJ418531.CW002,36.6023,signal peptide,33,1,0.030303030303030304,0.0008278996211448544,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5351,N1008,B.GB.1997.CW002.AJ418531.CW002,36.6023,gp120 - C1,99,6,0.06060606060606061,0.0016557992422897088,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5352,N1008,B.GB.1997.CW002.AJ418531.CW002,36.6023,gp120 - V1,35,3,0.08571428571428572,0.002341773214095445,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5353,N1008,B.GB.1997.CW002.AJ418531.CW002,36.6023,gp120 - V2,44,8,0.18181818181818182,0.004967397726869127,2,0.045454545454545456,0.0012418494317172817,0,0.0,0.0,-2,-0.045454545454545456,-0.0012418494317172817
5354,N1008,B.GB.1997.CW002.AJ418531.CW002,36.6023,gp120 - C2,97,3,0.030927835051546393,0.0008449697164261916,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5355,N1008,B.GB.1997.CW002.AJ418531.CW002,36.6023,gp120 - V3,39,2,0.05128205128205128,0.0014010608973220613,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5356,N1008,B.GB.1997.CW002.AJ418531.CW002,36.6023,gp120 - C3,51,4,0.0784313725490196,0.0021427990194337406,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5357,N1008,B.GB.1997.CW002.AJ418531.CW002,36.6023,gp120 - V4,37,4,0.10810810810810811,0.002953587837597859,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5358,N1008,B.GB.1997.CW002.AJ418531.CW002,36.6023,gp120 - C4,40,3,0.075,0.0020490515623335145,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5359,N1008,B.GB.1997.CW002.AJ418531.CW002,36.6023,gp120 - V5,16,3,0.1875,0.005122628905833786,0,0.0,0.0,5,0.3125,0.00853771484305631,5,0.3125,0.00853771484305631
5360,N1008,B.GB.1997.CW002.AJ418531.CW002,36.6023,gp120 - C5,40,1,0.025,0.0006830171874445049,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5361,N1008,B.GB.1997.CW002.AJ418531.CW002,36.6023,gp41,347,27,0.07780979827089338,0.0021258171828243957,0,0.0,0.0,1,0.002881844380403458,7.873396973423686e-05,1,0.002881844380403458,7.873396973423686e-05
5362,N1008,N1009,23.6134,signal peptide,33,2,0.06060606060606061,0.002566596110939577,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5363,N1008,N1009,23.6134,gp120 - C1,99,2,0.020202020202020204,0.0008555320369798591,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5364,N1008,N1009,23.6134,gp120 - V1,39,7,0.1794871794871795,0.0076010730977825935,0,0.0,0.0,4,0.10256410256410256,0.0043434703415900534,4,0.10256410256410256,0.0043434703415900534
5365,N1008,N1009,23.6134,gp120 - V2,44,4,0.09090909090909091,0.003849894166409366,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5366,N1008,N1009,23.6134,gp120 - C2,97,4,0.041237113402061855,0.0017463437455877535,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5367,N1008,N1009,23.6134,gp120 - V3,39,2,0.05128205128205128,0.0021717351707950267,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5368,N1008,N1009,23.6134,gp120 - C3,51,4,0.0784313725490196,0.0033214773200394526,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5369,N1008,N1009,23.6134,gp120 - V4,38,4,0.10526315789473684,0.0044577721926845285,0,0.0,0.0,1,0.02631578947368421,0.0011144430481711321,1,0.02631578947368421,0.0011144430481711321
5370,N1008,N1009,23.6134,gp120 - C4,40,1,0.025,0.0010587208957625756,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5371,N1008,N1009,23.6134,gp120 - V5,11,1,0.09090909090909091,0.003849894166409366,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5372,N1008,N1009,23.6134,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5373,N1008,N1009,23.6134,gp41,346,20,0.057803468208092484,0.0024479095855782095,1,0.002890173410404624,0.00012239547927891047,0,0.0,0.0,-1,-0.002890173410404624,-0.00012239547927891047
5374,N1009,B.DK.2001.CTL_033.EF514709.CTL-033,16.9888,signal peptide,33,1,0.030303030303030304,0.001783706342003573,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5375,N1009,B.DK.2001.CTL_033.EF514709.CTL-033,16.9888,gp120 - C1,99,3,0.030303030303030304,0.001783706342003573,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5376,N1009,B.DK.2001.CTL_033.EF514709.CTL-033,16.9888,gp120 - V1,44,9,0.20454545454545456,0.01204001780852412,0,0.0,0.0,5,0.11363636363636363,0.006688898782513398,5,0.11363636363636363,0.006688898782513398
5377,N1009,B.DK.2001.CTL_033.EF514709.CTL-033,16.9888,gp120 - V2,44,3,0.06818181818181818,0.004013339269508039,1,0.022727272727272728,0.0013377797565026798,0,0.0,0.0,-1,-0.022727272727272728,-0.0013377797565026798
5378,N1009,B.DK.2001.CTL_033.EF514709.CTL-033,16.9888,gp120 - C2,97,3,0.030927835051546393,0.0018204837923541622,1,0.010309278350515464,0.0006068279307847207,0,0.0,0.0,-1,-0.010309278350515464,-0.0006068279307847207
5379,N1009,B.DK.2001.CTL_033.EF514709.CTL-033,16.9888,gp120 - V3,39,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5380,N1009,B.DK.2001.CTL_033.EF514709.CTL-033,16.9888,gp120 - C3,51,2,0.0392156862745098,0.002308325854357565,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5381,N1009,B.DK.2001.CTL_033.EF514709.CTL-033,16.9888,gp120 - V4,38,1,0.02631578947368421,0.0015490081391083658,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5382,N1009,B.DK.2001.CTL_033.EF514709.CTL-033,16.9888,gp120 - C4,40,1,0.025,0.0014715577321529477,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5383,N1009,B.DK.2001.CTL_033.EF514709.CTL-033,16.9888,gp120 - V5,12,1,0.08333333333333333,0.004905192440509826,0,0.0,0.0,1,0.08333333333333333,0.004905192440509826,1,0.08333333333333333,0.004905192440509826
5384,N1009,B.DK.2001.CTL_033.EF514709.CTL-033,16.9888,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5385,N1009,B.DK.2001.CTL_033.EF514709.CTL-033,16.9888,gp41,346,3,0.008670520231213872,0.0005103668435212534,2,0.005780346820809248,0.00034024456234750235,0,0.0,0.0,-2,-0.005780346820809248,-0.00034024456234750235
5386,N1009,B.CY.2007.CY199.JF683751.CY199,22.9888,signal peptide,33,2,0.06060606060606061,0.0026363298913410272,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5387,N1009,B.CY.2007.CY199.JF683751.CY199,22.9888,gp120 - C1,99,1,0.010101010101010102,0.00043938831522350455,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5388,N1009,B.CY.2007.CY199.JF683751.CY199,22.9888,gp120 - V1,39,8,0.20512820512820512,0.008922962709154245,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5389,N1009,B.CY.2007.CY199.JF683751.CY199,22.9888,gp120 - V2,46,1,0.021739130434782608,0.000945640069720151,0,0.0,0.0,2,0.043478260869565216,0.001891280139440302,2,0.043478260869565216,0.001891280139440302
5390,N1009,B.CY.2007.CY199.JF683751.CY199,22.9888,gp120 - C2,97,4,0.041237113402061855,0.0017937914724588432,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5391,N1009,B.CY.2007.CY199.JF683751.CY199,22.9888,gp120 - V3,39,2,0.05128205128205128,0.0022307406772885613,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5392,N1009,B.CY.2007.CY199.JF683751.CY199,22.9888,gp120 - C3,51,8,0.1568627450980392,0.006823442071706188,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5393,N1009,B.CY.2007.CY199.JF683751.CY199,22.9888,gp120 - V4,40,5,0.125,0.005437430400890868,0,0.0,0.0,2,0.05,0.0021749721603563474,2,0.05,0.0021749721603563474
5394,N1009,B.CY.2007.CY199.JF683751.CY199,22.9888,gp120 - C4,40,2,0.05,0.0021749721603563474,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5395,N1009,B.CY.2007.CY199.JF683751.CY199,22.9888,gp120 - V5,11,4,0.36363636363636365,0.015817979348046164,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5396,N1009,B.CY.2007.CY199.JF683751.CY199,22.9888,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5397,N1009,B.CY.2007.CY199.JF683751.CY199,22.9888,gp41,346,13,0.03757225433526012,0.0016343721436203767,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5398,N1007,N1010,1.84205,signal peptide,33,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5399,N1007,N1010,1.84205,gp120 - C1,99,1,0.010101010101010102,0.005483569990505199,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5400,N1007,N1010,1.84205,gp120 - V1,32,3,0.09375,0.05089438397437637,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5401,N1007,N1010,1.84205,gp120 - V2,44,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5402,N1007,N1010,1.84205,gp120 - C2,97,2,0.020618556701030927,0.011193266578557003,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5403,N1007,N1010,1.84205,gp120 - V3,39,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5404,N1007,N1010,1.84205,gp120 - C3,51,4,0.0784313725490196,0.04257830816156978,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5405,N1007,N1010,1.84205,gp120 - V4,37,3,0.08108108108108109,0.04401676451837957,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5406,N1007,N1010,1.84205,gp120 - C4,40,2,0.05,0.027143671453000735,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5407,N1007,N1010,1.84205,gp120 - V5,12,0,0.0,0.0,0,0.0,0.0,1,0.08333333333333333,0.04523945242166789,1,0.08333333333333333,0.04523945242166789
5408,N1007,N1010,1.84205,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5409,N1007,N1010,1.84205,gp41,346,5,0.014450867052023121,0.007844991749422178,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5410,N1010,N1011,23.9539,signal peptide,34,4,0.11764705882352941,0.004911394755072427,0,0.0,0.0,1,0.029411764705882353,0.0012278486887681067,1,0.029411764705882353,0.0012278486887681067
5411,N1010,N1011,23.9539,gp120 - C1,99,4,0.04040404040404041,0.0016867416330551771,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5412,N1010,N1011,23.9539,gp120 - V1,32,2,0.0625,0.002609178463632227,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5413,N1010,N1011,23.9539,gp120 - V2,53,8,0.1509433962264151,0.006301412138583491,0,0.0,0.0,9,0.16981132075471697,0.007089088655906427,9,0.16981132075471697,0.007089088655906427
5414,N1010,N1011,23.9539,gp120 - C2,97,6,0.061855670103092786,0.002582279716584472,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5415,N1010,N1011,23.9539,gp120 - V3,39,1,0.02564102564102564,0.001070432190208093,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5416,N1010,N1011,23.9539,gp120 - C3,51,7,0.13725490196078433,0.005729960547584499,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5417,N1010,N1011,23.9539,gp120 - V4,39,3,0.07692307692307693,0.0032112965706242794,0,0.0,0.0,2,0.05128205128205128,0.002140864380416186,2,0.05128205128205128,0.002140864380416186
5418,N1010,N1011,23.9539,gp120 - C4,40,2,0.05,0.0020873427709057818,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5419,N1010,N1011,23.9539,gp120 - V5,12,1,0.08333333333333333,0.0034789046181763024,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5420,N1010,N1011,23.9539,gp120 - C5,40,1,0.025,0.0010436713854528909,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5421,N1010,N1011,23.9539,gp41,346,20,0.057803468208092484,0.0024131130299488803,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5422,N1011,N1012,12.0513,signal peptide,34,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5423,N1011,N1012,12.0513,gp120 - C1,99,3,0.030303030303030304,0.002514503024821414,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5424,N1011,N1012,12.0513,gp120 - V1,32,4,0.125,0.010372324977388332,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5425,N1011,N1012,12.0513,gp120 - V2,53,1,0.018867924528301886,0.001565633958851069,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5426,N1011,N1012,12.0513,gp120 - C2,97,3,0.030927835051546393,0.002566348448013608,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5427,N1011,N1012,12.0513,gp120 - V3,39,1,0.02564102564102564,0.0021276564056181193,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5428,N1011,N1012,12.0513,gp120 - C3,51,2,0.0392156862745098,0.0032540627380041823,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5429,N1011,N1012,12.0513,gp120 - V4,39,1,0.02564102564102564,0.0021276564056181193,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5430,N1011,N1012,12.0513,gp120 - C4,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5431,N1011,N1012,12.0513,gp120 - V5,12,1,0.08333333333333333,0.006914883318258887,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5432,N1011,N1012,12.0513,gp120 - C5,40,2,0.05,0.004148929990955333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5433,N1011,N1012,12.0513,gp41,346,9,0.02601156069364162,0.0021584028854680923,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5434,N1012,B.GB.2008.CH080071_e_p2.HM204631.713080071,15.2385,signal peptide,34,1,0.029411764705882353,0.00193009579065409,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5435,N1012,B.GB.2008.CH080071_e_p2.HM204631.713080071,15.2385,gp120 - C1,99,2,0.020202020202020204,0.0013257223612573549,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5436,N1012,B.GB.2008.CH080071_e_p2.HM204631.713080071,15.2385,gp120 - V1,32,3,0.09375,0.006152180332709913,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5437,N1012,B.GB.2008.CH080071_e_p2.HM204631.713080071,15.2385,gp120 - V2,53,8,0.1509433962264151,0.009905397265243632,1,0.018867924528301886,0.001238174658155454,0,0.0,0.0,-1,-0.018867924528301886,-0.001238174658155454
5438,N1012,B.GB.2008.CH080071_e_p2.HM204631.713080071,15.2385,gp120 - C2,97,2,0.020618556701030927,0.0013530568429327642,42,0.4329896907216495,0.02841419370158805,0,0.0,0.0,-42,-0.4329896907216495,-0.02841419370158805
5439,N1012,B.GB.2008.CH080071_e_p2.HM204631.713080071,15.2385,gp120 - V3,39,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5440,N1012,B.GB.2008.CH080071_e_p2.HM204631.713080071,15.2385,gp120 - C3,52,4,0.07692307692307693,0.005047942837095313,0,0.0,0.0,1,0.019230769230769232,0.0012619857092738282,1,0.019230769230769232,0.0012619857092738282
5441,N1012,B.GB.2008.CH080071_e_p2.HM204631.713080071,15.2385,gp120 - V4,39,4,0.10256410256410256,0.006730590449460417,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5442,N1012,B.GB.2008.CH080071_e_p2.HM204631.713080071,15.2385,gp120 - C4,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5443,N1012,B.GB.2008.CH080071_e_p2.HM204631.713080071,15.2385,gp120 - V5,12,2,0.16666666666666666,0.010937209480373177,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5444,N1012,B.GB.2008.CH080071_e_p2.HM204631.713080071,15.2385,gp120 - C5,40,1,0.025,0.0016405814220559767,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5445,N1012,B.GB.2008.CH080071_e_p2.HM204631.713080071,15.2385,gp41,346,11,0.031791907514450865,0.0020862885135971955,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5446,N1012,B.GB.2008.CH080219_e_p2.HM204645.713080219,15.2385,signal peptide,34,3,0.08823529411764706,0.005790287371962271,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5447,N1012,B.GB.2008.CH080219_e_p2.HM204645.713080219,15.2385,gp120 - C1,99,1,0.010101010101010102,0.0006628611806286774,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5448,N1012,B.GB.2008.CH080219_e_p2.HM204645.713080219,15.2385,gp120 - V1,32,3,0.09375,0.006152180332709913,4,0.125,0.008202907110279883,0,0.0,0.0,-4,-0.125,-0.008202907110279883
5449,N1012,B.GB.2008.CH080219_e_p2.HM204645.713080219,15.2385,gp120 - V2,53,2,0.03773584905660377,0.002476349316310908,7,0.1320754716981132,0.008667222607088179,0,0.0,0.0,-7,-0.1320754716981132,-0.008667222607088179
5450,N1012,B.GB.2008.CH080219_e_p2.HM204645.713080219,15.2385,gp120 - C2,97,1,0.010309278350515464,0.0006765284214663821,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5451,N1012,B.GB.2008.CH080219_e_p2.HM204645.713080219,15.2385,gp120 - V3,39,3,0.07692307692307693,0.005047942837095313,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5452,N1012,B.GB.2008.CH080219_e_p2.HM204645.713080219,15.2385,gp120 - C3,51,5,0.09803921568627451,0.006433652635513634,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5453,N1012,B.GB.2008.CH080219_e_p2.HM204645.713080219,15.2385,gp120 - V4,44,3,0.06818181818181818,0.004474312969243572,1,0.022727272727272728,0.0014914376564145243,5,0.11363636363636363,0.0074571882820726205,4,0.09090909090909091,0.005965750625658097
5454,N1012,B.GB.2008.CH080219_e_p2.HM204645.713080219,15.2385,gp120 - C4,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5455,N1012,B.GB.2008.CH080219_e_p2.HM204645.713080219,15.2385,gp120 - V5,13,2,0.15384615384615385,0.010095885674190626,0,0.0,0.0,1,0.07692307692307693,0.005047942837095313,1,0.07692307692307693,0.005047942837095313
5456,N1012,B.GB.2008.CH080219_e_p2.HM204645.713080219,15.2385,gp120 - C5,40,1,0.025,0.0016405814220559767,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5457,N1012,B.GB.2008.CH080219_e_p2.HM204645.713080219,15.2385,gp41,346,7,0.02023121387283237,0.0013276381450163972,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5458,N1011,B.GB.2008.CH080225_e_p2.HM204646.713080225,27.2898,signal peptide,34,3,0.08823529411764706,0.003233270090570362,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5459,N1011,B.GB.2008.CH080225_e_p2.HM204646.713080225,27.2898,gp120 - C1,99,1,0.010101010101010102,0.00037013866356697746,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5460,N1011,B.GB.2008.CH080225_e_p2.HM204646.713080225,27.2898,gp120 - V1,36,4,0.1111111111111111,0.004071525299236752,0,0.0,0.0,4,0.1111111111111111,0.004071525299236752,4,0.1111111111111111,0.004071525299236752
5461,N1011,B.GB.2008.CH080225_e_p2.HM204646.713080225,27.2898,gp120 - V2,54,6,0.1111111111111111,0.004071525299236752,0,0.0,0.0,1,0.018518518518518517,0.000678587549872792,1,0.018518518518518517,0.000678587549872792
5462,N1011,B.GB.2008.CH080225_e_p2.HM204646.713080225,27.2898,gp120 - C2,97,4,0.041237113402061855,0.0015110815543559078,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5463,N1011,B.GB.2008.CH080225_e_p2.HM204646.713080225,27.2898,gp120 - V3,39,3,0.07692307692307693,0.002818748284086982,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5464,N1011,B.GB.2008.CH080225_e_p2.HM204646.713080225,27.2898,gp120 - C3,51,8,0.1568627450980392,0.005748035716569532,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5465,N1011,B.GB.2008.CH080225_e_p2.HM204646.713080225,27.2898,gp120 - V4,39,7,0.1794871794871795,0.006577079329536292,2,0.05128205128205128,0.0018791655227246547,0,0.0,0.0,-2,-0.05128205128205128,-0.0018791655227246547
5466,N1011,B.GB.2008.CH080225_e_p2.HM204646.713080225,27.2898,gp120 - C4,40,2,0.05,0.0018321863846565384,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5467,N1011,B.GB.2008.CH080225_e_p2.HM204646.713080225,27.2898,gp120 - V5,12,1,0.08333333333333333,0.003053643974427564,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5468,N1011,B.GB.2008.CH080225_e_p2.HM204646.713080225,27.2898,gp120 - C5,40,1,0.025,0.0009160931923282692,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5469,N1011,B.GB.2008.CH080225_e_p2.HM204646.713080225,27.2898,gp41,346,16,0.046242774566473986,0.001694507638988706,1,0.002890173410404624,0.00010590672743679412,0,0.0,0.0,-1,-0.002890173410404624,-0.00010590672743679412
5470,N1010,N1013,52.9055,signal peptide,33,4,0.12121212121212122,0.0022911062406010944,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
